Solving 9×9 grid using CONSTRAINT PROGRAMMING
Method: OR-Tools CP-SAT (guaranteed optimal)

Testing config 3284... → 15.0 tiles
Testing config 3285... → 15.0 tiles
Testing config 3286... → 16.0 tiles
Testing config 3287... → 16.0 tiles
Testing config 3288... → 16.0 tiles
Testing config 3289... → 15.0 tiles
Testing config 3290... → 16.0 tiles
Testing config 3291... → 16.0 tiles
Testing config 3292... → 15.0 tiles
Testing config 3293... → 15.0 tiles
Testing config 3294... → 16.0 tiles
Testing config 3295... → 15.0 tiles
Testing config 3296... → 16.0 tiles
Testing config 3297... → 16.0 tiles
Testing config 3298... → 16.0 tiles
Testing config 3299... → 16.0 tiles
Testing config 3300... → 15.0 tiles
Testing config 3301... → 16.0 tiles
Testing config 3302... → 16.0 tiles
Testing config 3303... → 15.0 tiles
Testing config 3304... → 16.0 tiles
Testing config 3305... → 16.0 tiles
Testing config 3306... → 16.0 tiles
Testing config 3307... → 16.0 tiles
Testing config 3308... → 15.0 tiles
Testing config 3309... → 16.0 tiles
Testing config 3310... → 15.0 tiles
Testing config 3311... → 15.0 tiles
Testing config 3312... → 16.0 tiles
Testing config 3313... → 16.0 tiles
Testing config 3314... → 16.0 tiles
Testing config 3315... → 15.0 tiles
Testing config 3316... → 16.0 tiles
Testing config 3317... → 16.0 tiles
Testing config 3318... → 15.0 tiles
Testing config 3319... → 15.0 tiles
Testing config 3320... → 16.0 tiles
Testing config 3321... → 15.0 tiles
Testing config 3322... → 16.0 tiles
Testing config 3323... → 16.0 tiles
Testing config 3324... → 16.0 tiles
Testing config 3325... → 15.0 tiles
Testing config 3326... → 16.0 tiles
Testing config 3327... → 15.0 tiles
Testing config 3328... → 16.0 tiles
Testing config 3329... → 16.0 tiles
Testing config 3330... → 16.0 tiles
Testing config 3331... → 16.0 tiles
Testing config 3332... → 16.0 tiles
Testing config 3333... → 16.0 tiles
Testing config 3334... → 16.0 tiles
Testing config 3335... → 16.0 tiles
Testing config 3336... → 16.0 tiles
Testing config 3337... → 16.0 tiles
Testing config 3338... → 15.0 tiles
Testing config 3339... → 16.0 tiles
Testing config 3340... → 15.0 tiles
Testing config 3341... → 15.0 tiles
Testing config 3342... → 16.0 tiles
Testing config 3343... → 16.0 tiles
Testing config 3344... → 15.0 tiles
Testing config 3345... → 16.0 tiles
Testing config 3346... → 15.0 tiles
Testing config 3347... → 15.0 tiles
Testing config 3348... → 16.0 tiles
Testing config 3349... → 16.0 tiles
Testing config 3350... → 15.0 tiles
Testing config 3351... → 15.0 tiles
Testing config 3352... → 15.0 tiles
Testing config 3353... → 15.0 tiles
Testing config 3354... → 15.0 tiles
Testing config 3355... → 15.0 tiles
Testing config 3356... → 16.0 tiles
Testing config 3357... → 16.0 tiles
Testing config 3358... → 16.0 tiles
Testing config 3359... → 16.0 tiles
Testing config 3360... → 16.0 tiles
Testing config 3361... → 16.0 tiles
Testing config 3362... → 16.0 tiles
Testing config 3363... → 15.0 tiles
Testing config 3364... → 16.0 tiles
Testing config 3365... → 16.0 tiles
Testing config 3366... → 15.0 tiles
Testing config 3367... → 15.0 tiles
Testing config 3368... → 16.0 tiles
Testing config 3369... → 15.0 tiles
Testing config 3370... → 16.0 tiles
Testing config 3371... → 16.0 tiles
Testing config 3372... → 16.0 tiles
Testing config 3373... → 15.0 tiles
Testing config 3374... → 16.0 tiles
Testing config 3375... → 15.0 tiles
Testing config 3376... → 16.0 tiles
Testing config 3377... → 16.0 tiles
Testing config 3378... → 16.0 tiles
Testing config 3379... → 16.0 tiles
Testing config 3380... → 15.0 tiles
Testing config 3381... → 15.0 tiles
Testing config 3382... → 15.0 tiles
Testing config 3383... → 15.0 tiles
Testing config 3384... → 15.0 tiles
Testing config 3385... → 15.0 tiles
Testing config 3386... → 16.0 tiles
Testing config 3387... → 15.0 tiles
Testing config 3388... → 16.0 tiles
Testing config 3389... → 16.0 tiles
Testing config 3390... → 15.0 tiles
Testing config 3391... → 15.0 tiles
Testing config 3392... → 16.0 tiles
Testing config 3393... → 15.0 tiles
Testing config 3394... → 16.0 tiles
Testing config 3395... → 16.0 tiles
Testing config 3396... → 16.0 tiles
Testing config 3397... → 15.0 tiles
Testing config 3398... → 15.0 tiles
Testing config 3399... → 16.0 tiles
Testing config 3400... → 16.0 tiles
Testing config 3401... → 16.0 tiles
Testing config 3402... → 15.0 tiles
Testing config 3403... → 16.0 tiles
Testing config 3404... → 16.0 tiles
Testing config 3405... → 16.0 tiles
Testing config 3406... → 15.0 tiles
Testing config 3407... → 15.0 tiles
Testing config 3408... → 15.0 tiles
Testing config 3409... → 15.0 tiles
Testing config 3410... → 16.0 tiles
Testing config 3411... → 15.0 tiles
Testing config 3412... → 15.0 tiles
Testing config 3413... → 15.0 tiles
Testing config 3414... → 15.0 tiles
Testing config 3415... → 14.0 tiles
Testing config 3416... → 16.0 tiles
Testing config 3417... → 15.0 tiles
Testing config 3418... → 16.0 tiles
Testing config 3419... → 16.0 tiles
Testing config 3420... → 16.0 tiles
Testing config 3421... → 15.0 tiles
Testing config 3422... → 16.0 tiles
Testing config 3423... → 15.0 tiles
Testing config 3424... → 16.0 tiles
Testing config 3425... → 16.0 tiles
Testing config 3426... → 16.0 tiles
Testing config 3427... → 16.0 tiles
Testing config 3428... → 16.0 tiles
Testing config 3429... → 16.0 tiles
Testing config 3430... → 16.0 tiles
Testing config 3431... → 16.0 tiles
Testing config 3432... → 15.0 tiles
Testing config 3433... → 15.0 tiles
Testing config 3434... → 16.0 tiles
Testing config 3435... → 15.0 tiles
Testing config 3436... → 16.0 tiles
Testing config 3437... → 16.0 tiles
Testing config 3438... → 15.0 tiles
Testing config 3439... → 15.0 tiles
Testing config 3440... → 16.0 tiles
Testing config 3441... → 15.0 tiles
Testing config 3442... → 16.0 tiles
Testing config 3443... → 16.0 tiles
Testing config 3444... → 16.0 tiles
Testing config 3445... → 15.0 tiles
Testing config 3446... → 16.0 tiles
Testing config 3447... → 15.0 tiles
Testing config 3448... → 16.0 tiles
Testing config 3449... → 16.0 tiles
Testing config 3450... → 16.0 tiles
Testing config 3451... → 16.0 tiles
Testing config 3452... → 16.0 tiles
Testing config 3453... → 16.0 tiles
Testing config 3454... → 16.0 tiles
Testing config 3455... → 16.0 tiles
Testing config 3456... → 16.0 tiles
Testing config 3457... → 16.0 tiles
Testing config 3458... → 16.0 tiles
Testing config 3459... → 16.0 tiles
Testing config 3460... → 16.0 tiles
Testing config 3461... → 16.0 tiles
Testing config 3462... → 16.0 tiles
Testing config 3463... → 16.0 tiles
Testing config 3464... → 16.0 tiles
Testing config 3465... → 16.0 tiles
Testing config 3466... → 16.0 tiles
Testing config 3467... → 16.0 tiles
Testing config 3468... → 15.0 tiles
Testing config 3469... → 16.0 tiles
Testing config 3470... → 16.0 tiles
Testing config 3471... → 15.0 tiles
Testing config 3472... → 16.0 tiles
Testing config 3473... → 16.0 tiles
Testing config 3474... → 16.0 tiles
Testing config 3475... → 16.0 tiles
Testing config 3476... → 16.0 tiles
Testing config 3477... → 16.0 tiles
Testing config 3478... → 16.0 tiles
Testing config 3479... → 16.0 tiles
Testing config 3480... → 16.0 tiles
Testing config 3481... → 16.0 tiles
Testing config 3482... → 15.0 tiles
Testing config 3483... → 16.0 tiles
Testing config 3484... → 15.0 tiles
Testing config 3485... → 15.0 tiles
Testing config 3486... → 16.0 tiles
Testing config 3487... → 16.0 tiles
Testing config 3488... → 15.0 tiles
Testing config 3489... → 16.0 tiles
Testing config 3490... → 15.0 tiles
Testing config 3491... → 15.0 tiles
Testing config 3492... → 16.0 tiles
Testing config 3493... → 16.0 tiles
Testing config 3494... → 15.0 tiles
Testing config 3495... → 15.0 tiles
Testing config 3496... → 15.0 tiles
Testing config 3497... → 15.0 tiles
Testing config 3498... → 15.0 tiles
Testing config 3499... → 15.0 tiles
Testing config 3500... → 16.0 tiles
Testing config 3501... → 16.0 tiles
Testing config 3502... → 16.0 tiles
Testing config 3503... → 16.0 tiles
Testing config 3504... → 16.0 tiles
Testing config 3505... → 16.0 tiles
Testing config 3506... → 15.0 tiles
Testing config 3507... → 16.0 tiles
Testing config 3508... → 15.0 tiles
Testing config 3509... → 15.0 tiles
Testing config 3510... → 16.0 tiles
Testing config 3511... → 16.0 tiles
Testing config 3512... → 15.0 tiles
Testing config 3513... → 16.0 tiles
Testing config 3514... → 15.0 tiles
Testing config 3515... → 15.0 tiles
Testing config 3516... → 16.0 tiles
Testing config 3517... → 16.0 tiles
Testing config 3518... → 14.0 tiles
Testing config 3519... → 15.0 tiles
Testing config 3520... → 15.0 tiles
Testing config 3521... → 15.0 tiles
Testing config 3522... → 14.0 tiles
Testing config 3523... → 15.0 tiles
Testing config 3524... → 16.0 tiles
Testing config 3525... → 16.0 tiles
Testing config 3526... → 16.0 tiles
Testing config 3527... → 16.0 tiles
Testing config 3528... → 15.0 tiles
Testing config 3529... → 16.0 tiles
Testing config 3530... → 15.0 tiles
Testing config 3531... → 16.0 tiles
Testing config 3532... → 14.0 tiles
Testing config 3533... → 14.0 tiles
Testing config 3534... → 16.0 tiles
Testing config 3535... → 15.0 tiles
Testing config 3536... → 15.0 tiles
Testing config 3537... → 16.0 tiles
Testing config 3538... → 15.0 tiles
Testing config 3539... → 15.0 tiles
Testing config 3540... → 16.0 tiles
Testing config 3541... → 16.0 tiles
Testing config 3542... → 15.0 tiles
Testing config 3543... → 15.0 tiles
Testing config 3544... → 15.0 tiles
Testing config 3545... → 15.0 tiles
Testing config 3546... → 15.0 tiles
Testing config 3547... → 15.0 tiles
Testing config 3548... → 16.0 tiles
Testing config 3549... → 16.0 tiles
Testing config 3550... → 16.0 tiles
Testing config 3551... → 16.0 tiles
Testing config 3552... → 16.0 tiles
Testing config 3553... → 16.0 tiles
Testing config 3554... → 15.0 tiles
Testing config 3555... → 15.0 tiles
Testing config 3556... → 15.0 tiles
Testing config 3557... → 15.0 tiles
Testing config 3558... → 15.0 tiles
Testing config 3559... → 15.0 tiles
Testing config 3560... → 15.0 tiles
Testing config 3561... → 15.0 tiles
Testing config 3562... → 15.0 tiles
Testing config 3563... → 15.0 tiles
Testing config 3564... → 15.0 tiles
Testing config 3565... → 15.0 tiles
Testing config 3566... → 15.0 tiles
Testing config 3567... → 15.0 tiles
Testing config 3568... → 15.0 tiles
Testing config 3569... → 15.0 tiles
Testing config 3570... → 15.0 tiles
Testing config 3571... → 15.0 tiles
Testing config 3572... → 15.0 tiles
Testing config 3573... → 15.0 tiles
Testing config 3574... → 15.0 tiles
Testing config 3575... → 15.0 tiles
Testing config 3576... → 15.0 tiles
Testing config 3577... → 15.0 tiles
Testing config 3578... → 16.0 tiles
Testing config 3579... → 16.0 tiles
Testing config 3580... → 16.0 tiles
Testing config 3581... → 16.0 tiles
Testing config 3582... → 16.0 tiles
Testing config 3583... → 16.0 tiles
Testing config 3584... → 16.0 tiles
Testing config 3585... → 16.0 tiles
Testing config 3586... → 16.0 tiles
Testing config 3587... → 16.0 tiles
Testing config 3588... → 15.0 tiles
Testing config 3589... → 16.0 tiles
Testing config 3590... → 16.0 tiles
Testing config 3591... → 15.0 tiles
Testing config 3592... → 16.0 tiles
Testing config 3593... → 16.0 tiles
Testing config 3594... → 16.0 tiles
Testing config 3595... → 16.0 tiles
Testing config 3596... → 16.0 tiles
Testing config 3597... → 16.0 tiles
Testing config 3598... → 16.0 tiles
Testing config 3599... → 16.0 tiles
Testing config 3600... → 16.0 tiles
Testing config 3601... → 16.0 tiles
Testing config 3602... → 16.0 tiles
Testing config 3603... → 15.0 tiles
Testing config 3604... → 16.0 tiles
Testing config 3605... → 16.0 tiles
Testing config 3606... → 15.0 tiles
Testing config 3607... → 15.0 tiles
Testing config 3608... → 16.0 tiles
Testing config 3609... → 15.0 tiles
Testing config 3610... → 16.0 tiles
Testing config 3611... → 16.0 tiles
Testing config 3612... → 16.0 tiles
Testing config 3613... → 15.0 tiles
Testing config 3614... → 16.0 tiles
Testing config 3615... → 15.0 tiles
Testing config 3616... → 16.0 tiles
Testing config 3617... → 16.0 tiles
Testing config 3618... → 16.0 tiles
Testing config 3619... → 16.0 tiles
Testing config 3620... → 15.0 tiles
Testing config 3621... → 15.0 tiles
Testing config 3622... → 15.0 tiles
Testing config 3623... → 15.0 tiles
Testing config 3624... → 15.0 tiles
Testing config 3625... → 15.0 tiles
Testing config 3626... → 16.0 tiles
Testing config 3627... → 15.0 tiles
Testing config 3628... → 16.0 tiles
Testing config 3629... → 16.0 tiles
Testing config 3630... → 15.0 tiles
Testing config 3631... → 15.0 tiles
Testing config 3632... → 16.0 tiles
Testing config 3633... → 15.0 tiles
Testing config 3634... → 16.0 tiles
Testing config 3635... → 16.0 tiles
Testing config 3636... → 16.0 tiles
Testing config 3637... → 15.0 tiles
Testing config 3638... → 15.0 tiles
Testing config 3639... → 16.0 tiles
Testing config 3640... → 16.0 tiles
Testing config 3641... → 16.0 tiles
Testing config 3642... → 15.0 tiles
Testing config 3643... → 16.0 tiles
Testing config 3644... → 16.0 tiles
Testing config 3645... → 16.0 tiles
Testing config 3646... → 15.0 tiles
Testing config 3647... → 15.0 tiles
Testing config 3648... → 15.0 tiles
Testing config 3649... → 15.0 tiles
Testing config 3650... → 16.0 tiles
Testing config 3651... → 15.0 tiles
Testing config 3652... → 15.0 tiles
Testing config 3653... → 15.0 tiles
Testing config 3654... → 15.0 tiles
Testing config 3655... → 14.0 tiles
Testing config 3656... → 16.0 tiles
Testing config 3657... → 15.0 tiles
Testing config 3658... → 16.0 tiles
Testing config 3659... → 16.0 tiles
Testing config 3660... → 16.0 tiles
Testing config 3661... → 15.0 tiles
Testing config 3662... → 16.0 tiles
Testing config 3663... → 15.0 tiles
Testing config 3664... → 16.0 tiles
Testing config 3665... → 16.0 tiles
Testing config 3666... → 16.0 tiles
Testing config 3667... → 16.0 tiles
Testing config 3668... → 16.0 tiles
Testing config 3669... → 16.0 tiles
Testing config 3670... → 16.0 tiles
Testing config 3671... → 16.0 tiles
Testing config 3672... → 15.0 tiles
Testing config 3673... → 15.0 tiles
Testing config 3674... → 16.0 tiles
Testing config 3675... → 15.0 tiles
Testing config 3676... → 16.0 tiles
Testing config 3677... → 16.0 tiles
Testing config 3678... → 15.0 tiles
Testing config 3679... → 15.0 tiles
Testing config 3680... → 16.0 tiles
Testing config 3681... → 15.0 tiles
Testing config 3682... → 16.0 tiles
Testing config 3683... → 16.0 tiles
Testing config 3684... → 16.0 tiles
Testing config 3685... → 15.0 tiles
Testing config 3686... → 16.0 tiles
Testing config 3687... → 15.0 tiles
Testing config 3688... → 16.0 tiles
Testing config 3689... → 16.0 tiles
Testing config 3690... → 16.0 tiles
Testing config 3691... → 16.0 tiles
Testing config 3692... → 16.0 tiles
Testing config 3693... → 16.0 tiles
Testing config 3694... → 16.0 tiles
